;batch_number;user_id;n_friends;batch_start_time;batch_end_time;batch_duratin;average_batch_duration;batch_start_fmt;batch_end_fmt;direction;missed_elements
782;7;391188;0;;;;;;;;
783;7;391226;0;;;;;;;;
784;7;391308;0;;;;;;;;
785;7;392214;0;;;;;;;;
786;7;392831;0;;;;;;;;
787;7;392806;0;;;;;;;;
788;7;394083;0;;;;;;;;
789;7;394408;0;;;;;;;;
790;7;394634;0;;;;;;;;
791;7;394569;0;;;;;;;;
792;7;394990;0;;;;;;;;
793;7;394773;0;;;;;;;;
794;7;395314;0;;;;;;;;
795;7;394824;0;;;;;;;;
796;7;395950;0;;;;;;;;
797;7;398023;0;;;;;;;;
798;7;396297;0;;;;;;;;
799;7;398279;0;;;;;;;;
800;8;398806;0;1603964960.7439926;1603964975.0961366;14.35214376449585;18.15334380997552;2020-10-29 @ 15:49:20;2020-10-29 @ 15:49:35;;
801;8;399603;0;;;;;;;;
802;8;399714;0;;;;;;;;
803;8;400010;0;;;;;;;;
804;8;400144;0;;;;;;;;
805;8;400364;0;;;;;;;;
806;8;400571;0;;;;;;;;
807;8;400890;0;;;;;;;;
808;8;401187;0;;;;;;;;
809;8;401131;0;;;;;;;;
810;8;402772;0;;;;;;;;
811;8;402838;0;;;;;;;;
812;8;403136;0;;;;;;;;
813;8;403568;0;;;;;;;;
814;8;403869;0;;;;;;;;
815;8;404104;0;;;;;;;;
816;8;404772;0;;;;;;;;
817;8;404339;0;;;;;;;;
818;8;404918;0;;;;;;;;
819;8;405967;0;;;;;;;;
820;8;406017;0;;;;;;;;
821;8;406029;0;;;;;;;;
822;8;406349;0;;;;;;;;
823;8;406395;0;;;;;;;;
824;8;407670;0;;;;;;;;
825;8;407953;0;;;;;;;;
826;8;407613;0;;;;;;;;
827;8;407957;0;;;;;;;;
828;8;410348;0;;;;;;;;
829;8;408294;0;;;;;;;;
830;8;408962;0;;;;;;;;
831;8;410839;0;;;;;;;;
832;8;411038;0;;;;;;;;
833;8;411122;0;;;;;;;;
834;8;411460;0;;;;;;;;
835;8;411744;0;;;;;;;;
836;8;411922;0;;;;;;;;
837;8;412296;0;;;;;;;;
838;8;413511;0;;;;;;;;
839;8;414232;0;;;;;;;;
840;8;414262;0;;;;;;;;
841;8;414528;0;;;;;;;;
842;8;415146;0;;;;;;;;
843;8;415565;0;;;;;;;;
844;8;415602;0;;;;;;;;
845;8;415991;0;;;;;;;;
846;8;416082;0;;;;;;;;
847;8;416235;0;;;;;;;;
848;8;417292;0;;;;;;;;
849;8;417281;0;;;;;;;;
850;8;416348;0;;;;;;;;
851;8;419282;0;;;;;;;;
852;8;419328;0;;;;;;;;
853;8;420352;0;;;;;;;;
854;8;419481;0;;;;;;;;
855;8;420530;0;;;;;;;;
856;8;422430;0;;;;;;;;
857;8;422810;0;;;;;;;;
858;8;422839;0;;;;;;;;
859;8;423419;0;;;;;;;;
860;8;423865;0;;;;;;;;
861;8;423869;0;;;;;;;;
862;8;424491;0;;;;;;;;
863;8;425142;0;;;;;;;;
864;8;425225;0;;;;;;;;
865;8;425231;0;;;;;;;;
866;8;425597;0;;;;;;;;
867;8;425625;0;;;;;;;;
868;8;425641;0;;;;;;;;
869;8;425636;0;;;;;;;;
870;8;425724;0;;;;;;;;
871;8;426085;0;;;;;;;;
872;8;426148;0;;;;;;;;
873;8;426361;0;;;;;;;;
874;8;426512;0;;;;;;;;
875;8;427506;0;;;;;;;;
876;8;427510;0;;;;;;;;
877;8;428094;0;;;;;;;;
878;8;428051;0;;;;;;;;
879;8;428107;0;;;;;;;;
880;8;428305;0;;;;;;;;
881;8;428503;0;;;;;;;;
882;8;428698;0;;;;;;;;
883;8;429012;0;;;;;;;;
884;8;429221;0;;;;;;;;
885;8;429295;0;;;;;;;;
886;8;429310;0;;;;;;;;
887;8;429399;0;;;;;;;;
888;8;429493;0;;;;;;;;
889;8;429673;0;;;;;;;;
890;8;429718;0;;;;;;;;
891;8;430022;0;;;;;;;;
892;8;430337;0;;;;;;;;
893;8;431385;0;;;;;;;;
894;8;430525;0;;;;;;;;
895;8;431513;0;;;;;;;;
896;8;431551;0;;;;;;;;
897;8;432115;0;;;;;;;;
898;8;432513;0;;;;;;;;
899;8;432567;0;;;;;;;;
900;9;432938;0;1603964975.1942062;1603964989.6974564;14.503250360488892;17.788334465026857;2020-10-29 @ 15:49:35;2020-10-29 @ 15:49:49;;
901;9;433763;0;;;;;;;;
902;9;432877;0;;;;;;;;
903;9;434093;0;;;;;;;;
904;9;434095;0;;;;;;;;
905;9;434443;0;;;;;;;;
906;9;434269;0;;;;;;;;
907;9;434987;0;;;;;;;;
908;9;435040;0;;;;;;;;
909;9;436201;0;;;;;;;;
910;9;436771;0;;;;;;;;
911;9;436034;0;;;;;;;;
912;9;436782;0;;;;;;;;
913;9;437044;0;;;;;;;;
914;9;437077;0;;;;;;;;
915;9;437113;0;;;;;;;;
916;9;437154;0;;;;;;;;
917;9;437253;0;;;;;;;;
918;9;437366;0;;;;;;;;
919;9;437651;0;;;;;;;;
920;9;438655;0;;;;;;;;
921;9;439006;0;;;;;;;;
922;9;439446;0;;;;;;;;
923;9;440330;0;;;;;;;;
924;9;440941;0;;;;;;;;
925;9;441605;0;;;;;;;;
926;9;441844;0;;;;;;;;
927;9;442384;0;;;;;;;;
928;9;442904;0;;;;;;;;
929;9;443727;0;;;;;;;;
930;9;444242;0;;;;;;;;
931;9;444923;0;;;;;;;;
932;9;444999;0;;;;;;;;
933;9;445134;0;;;;;;;;
934;9;445256;0;;;;;;;;
935;9;445403;0;;;;;;;;
936;9;445566;0;;;;;;;;
937;9;446278;0;;;;;;;;
938;9;446302;0;;;;;;;;
939;9;446574;0;;;;;;;;
940;9;447654;0;;;;;;;;
941;9;447935;0;;;;;;;;
942;9;448054;0;;;;;;;;
943;9;448295;0;;;;;;;;
944;9;448370;0;;;;;;;;
945;9;448380;0;;;;;;;;
946;9;448538;0;;;;;;;;
947;9;448757;0;;;;;;;;
948;9;448869;0;;;;;;;;
949;9;448957;0;;;;;;;;
950;9;449208;0;;;;;;;;
951;9;449312;0;;;;;;;;
952;9;449522;0;;;;;;;;
953;9;450215;0;;;;;;;;
954;9;450585;0;;;;;;;;
955;9;450680;0;;;;;;;;
956;9;450868;0;;;;;;;;
957;9;451034;0;;;;;;;;
958;9;451242;0;;;;;;;;
959;9;451286;0;;;;;;;;
960;9;451465;0;;;;;;;;
961;9;451778;0;;;;;;;;
962;9;452071;0;;;;;;;;
963;9;452102;0;;;;;;;;
964;9;452812;0;;;;;;;;
965;9;452185;0;;;;;;;;
966;9;453004;0;;;;;;;;
967;9;453287;0;;;;;;;;
968;9;453559;0;;;;;;;;
969;9;453654;0;;;;;;;;
970;9;453747;0;;;;;;;;
971;9;454242;0;;;;;;;;
972;9;454272;0;;;;;;;;
973;9;454445;0;;;;;;;;
974;9;454600;0;;;;;;;;
975;9;454740;0;;;;;;;;
976;9;454869;0;;;;;;;;
977;9;455008;0;;;;;;;;
978;9;456454;0;;;;;;;;
979;9;456474;0;;;;;;;;
980;9;456493;0;;;;;;;;
981;9;456554;0;;;;;;;;
982;9;456776;0;;;;;;;;
983;9;456822;0;;;;;;;;
984;9;457769;0;;;;;;;;
985;9;458094;0;;;;;;;;
986;9;458275;0;;;;;;;;
987;9;458547;0;;;;;;;;
988;9;458598;0;;;;;;;;
989;9;458903;0;;;;;;;;
990;9;459179;0;;;;;;;;
991;9;459405;0;;;;;;;;
992;9;459573;0;;;;;;;;
993;9;459629;0;;;;;;;;
994;9;459786;0;;;;;;;;
995;9;459808;0;;;;;;;;
996;9;460362;0;;;;;;;;
997;9;461522;0;;;;;;;;
998;9;461990;0;;;;;;;;
999;9;461991;0;;;;;;;;
1000;10;462037;0;1603964989.7865205;1603965004.1396654;14.353144884109495;17.476044503125276;2020-10-29 @ 15:49:49;2020-10-29 @ 15:50:04;;
1001;10;462119;0;;;;;;;;
1002;10;462227;0;;;;;;;;
1003;10;462728;0;;;;;;;;
1004;10;463813;0;;;;;;;;
1005;10;464143;0;;;;;;;;
1006;10;464580;0;;;;;;;;
1007;10;464622;0;;;;;;;;
1008;10;464662;0;;;;;;;;
1009;10;464922;0;;;;;;;;
1010;10;465195;0;;;;;;;;
1011;10;465700;0;;;;;;;;
1012;10;465828;0;;;;;;;;
1013;10;466096;0;;;;;;;;
1014;10;466737;0;;;;;;;;
1015;10;466952;0;;;;;;;;
1016;10;466977;0;;;;;;;;
1017;10;467266;0;;;;;;;;
1018;10;468316;0;;;;;;;;
1019;10;469627;0;;;;;;;;
1020;10;470564;0;;;;;;;;
1021;10;471997;0;;;;;;;;
1022;10;472107;0;;;;;;;;
1023;10;472372;0;;;;;;;;
1024;10;473180;0;;;;;;;;
1025;10;473232;0;;;;;;;;
1026;10;473268;0;;;;;;;;
1027;10;473277;0;;;;;;;;
1028;10;473410;0;;;;;;;;
1029;10;473457;0;;;;;;;;
1030;10;473631;0;;;;;;;;
1031;10;473676;0;;;;;;;;
1032;10;473933;0;;;;;;;;
1033;10;474585;0;;;;;;;;
1034;10;474642;0;;;;;;;;
1035;10;474756;0;;;;;;;;
1036;10;475360;0;;;;;;;;
1037;10;474821;0;;;;;;;;
1038;10;475383;0;;;;;;;;
1039;10;476201;0;;;;;;;;
1040;10;477034;0;;;;;;;;
1041;10;476334;0;;;;;;;;
1042;10;477061;0;;;;;;;;
1043;10;477086;0;;;;;;;;
1044;10;478068;0;;;;;;;;
1045;10;477609;0;;;;;;;;
1046;10;478448;0;;;;;;;;
1047;10;479278;0;;;;;;;;
1048;10;479813;0;;;;;;;;
1049;10;480173;0;;;;;;;;
1050;10;480869;0;;;;;;;;
1051;10;481446;0;;;;;;;;
1052;10;481746;0;;;;;;;;
1053;10;482464;0;;;;;;;;
1054;10;482492;0;;;;;;;;
1055;10;483027;0;;;;;;;;
1056;10;483096;0;;;;;;;;
1057;10;483693;0;;;;;;;;
1058;10;483739;0;;;;;;;;
1059;10;484400;0;;;;;;;;
1060;10;485394;0;;;;;;;;
1061;10;485568;0;;;;;;;;
1062;10;485634;0;;;;;;;;
1063;10;485637;0;;;;;;;;
1064;10;486192;0;;;;;;;;
1065;10;486104;0;;;;;;;;
1066;10;486863;0;;;;;;;;
1067;10;486440;0;;;;;;;;
1068;10;487007;0;;;;;;;;
1069;10;487035;0;;;;;;;;
1070;10;487177;0;;;;;;;;
1071;10;487196;0;;;;;;;;
1072;10;487271;0;;;;;;;;
1073;10;487426;0;;;;;;;;
1074;10;487610;0;;;;;;;;
1075;10;488305;0;;;;;;;;
1076;10;488552;0;;;;;;;;
1077;10;489584;0;;;;;;;;
1078;10;489610;0;;;;;;;;
1079;10;489615;0;;;;;;;;
1080;10;489705;0;;;;;;;;
1081;10;489888;0;;;;;;;;
1082;10;490088;0;;;;;;;;
1083;10;490092;0;;;;;;;;
1084;10;490343;0;;;;;;;;
1085;10;490595;0;;;;;;;;
1086;10;490852;0;;;;;;;;
1087;10;490930;0;;;;;;;;
1088;10;491075;0;;;;;;;;
1089;10;491196;0;;;;;;;;
1090;10;491266;0;;;;;;;;
1091;10;491464;0;;;;;;;;
1092;10;491569;0;;;;;;;;
1093;10;491915;0;;;;;;;;
1094;10;492997;0;;;;;;;;
1095;10;493973;0;;;;;;;;
1096;10;493981;0;;;;;;;;
1097;10;494560;0;;;;;;;;
1098;10;494556;0;;;;;;;;
1099;10;495083;0;;;;;;;;
1100;11;495158;0;1603965004.2317314;1603965019.1292613;14.89752960205078;17.261168261369072;2020-10-29 @ 15:50:04;2020-10-29 @ 15:50:19;;
1101;11;495675;0;;;;;;;;
1102;11;496270;0;;;;;;;;
1103;11;496303;0;;;;;;;;
1104;11;496568;0;;;;;;;;
1105;11;497014;0;;;;;;;;
1106;11;496875;0;;;;;;;;
1107;11;497053;0;;;;;;;;
1108;11;497378;0;;;;;;;;
1109;11;497672;0;;;;;;;;
1110;11;497991;0;;;;;;;;
1111;11;497997;0;;;;;;;;
1112;11;498014;0;;;;;;;;
1113;11;499287;0;;;;;;;;
1114;11;498671;0;;;;;;;;
1115;11;498095;0;;;;;;;;
1116;11;499964;0;;;;;;;;
1117;11;500188;0;;;;;;;;
1118;11;500132;0;;;;;;;;
1119;11;500404;0;;;;;;;;
1120;11;500525;0;;;;;;;;
1121;11;500712;0;;;;;;;;
1122;11;501517;0;;;;;;;;
1123;11;501058;0;;;;;;;;
1124;11;502212;0;;;;;;;;
1125;11;502051;0;;;;;;;;
1126;11;502219;0;;;;;;;;
1127;11;502380;0;;;;;;;;
1128;11;502457;0;;;;;;;;
1129;11;503146;0;;;;;;;;
1130;11;503812;0;;;;;;;;
1131;11;504483;0;;;;;;;;
1132;11;504678;0;;;;;;;;
1133;11;504767;0;;;;;;;;
1134;11;504887;0;;;;;;;;
1135;11;504783;0;;;;;;;;
1136;11;504981;0;;;;;;;;
1137;11;505107;0;;;;;;;;
1138;11;505346;0;;;;;;;;
1139;11;505338;0;;;;;;;;
1140;11;505365;0;;;;;;;;
1141;11;507014;0;;;;;;;;
1142;11;507563;0;;;;;;;;
1143;11;507609;0;;;;;;;;
1144;11;507910;0;;;;;;;;
1145;11;508097;0;;;;;;;;
1146;11;508152;0;;;;;;;;
1147;11;508460;0;;;;;;;;
1148;11;509077;0;;;;;;;;
1149;11;509382;0;;;;;;;;
1150;11;509427;0;;;;;;;;
1151;11;510021;0;;;;;;;;
1152;11;510088;0;;;;;;;;
1153;11;510361;0;;;;;;;;
1154;11;510350;0;;;;;;;;
1155;11;510645;0;;;;;;;;
1156;11;511812;0;;;;;;;;
1157;11;512663;0;;;;;;;;
1158;11;512123;0;;;;;;;;
1159;11;514350;0;;;;;;;;
1160;11;514622;0;;;;;;;;
1161;11;515159;0;;;;;;;;
1162;11;515150;0;;;;;;;;
1163;11;515165;0;;;;;;;;
1164;11;515277;0;;;;;;;;
1165;11;515490;0;;;;;;;;
1166;11;515642;0;;;;;;;;
1167;11;515804;0;;;;;;;;
1168;11;516715;0;;;;;;;;
1169;11;516865;0;;;;;;;;
1170;11;517180;0;;;;;;;;
1171;11;517606;0;;;;;;;;
1172;11;518423;0;;;;;;;;
1173;11;518659;0;;;;;;;;
1174;11;519706;0;;;;;;;;
1175;11;519912;0;;;;;;;;
1176;11;520186;0;;;;;;;;
1177;11;520297;0;;;;;;;;
1178;11;522320;0;;;;;;;;
1179;11;523516;0;;;;;;;;
1180;11;523614;0;;;;;;;;
1181;11;523735;0;;;;;;;;
1182;11;523741;0;;;;;;;;
1183;11;523799;0;;;;;;;;
1184;11;524303;0;;;;;;;;
1185;11;524742;0;;;;;;;;
1186;11;525564;0;;;;;;;;
1187;11;525966;0;;;;;;;;
1188;11;525991;0;;;;;;;;
1189;11;526150;0;;;;;;;;
1190;11;526773;0;;;;;;;;
1191;11;527638;0;;;;;;;;
1192;11;529839;0;;;;;;;;
1193;11;530234;0;;;;;;;;
1194;11;530567;0;;;;;;;;
1195;11;530604;0;;;;;;;;
1196;11;531191;0;;;;;;;;
1197;11;531345;0;;;;;;;;
1198;11;531439;0;;;;;;;;
1199;11;531707;0;;;;;;;;
1200;12;532150;16;1603965019.2493465;1603965049.4046516;30.15530490875244;18.253024926552406;2020-10-29 @ 15:50:19;2020-10-29 @ 15:50:49;;
1201;12;531956;196;;;;;;;;
1202;12;531913;153;;;;;;;;
1203;12;531737;279;;;;;;;;
1204;12;532350;120;;;;;;;;
1205;12;533003;56;;;;;;;;
1206;12;533080;231;;;;;;;;
1207;12;533123;302;;;;;;;;
1208;12;532518;737;;;;;;;;
1209;12;533306;302;;;;;;;;
1210;12;534189;98;;;;;;;;
1211;12;533530;160;;;;;;;;
1212;12;534938;0;;;;;;;;
1213;12;534591;91;;;;;;;;
1214;12;535002;68;;;;;;;;
1215;12;535246;140;;;;;;;;
1216;12;536404;0;;;;;;;;
1217;12;532431;2103;;;;;;;;
1218;12;535530;718;;;;;;;;
1219;12;536514;33;;;;;;;;
1220;12;536502;467;;;;;;;;
1221;12;534441;1849;;;;;;;;
1222;12;538506;0;;;;;;;;
1223;12;537781;105;;;;;;;;
1224;12;538674;0;;;;;;;;
1225;12;536819;451;;;;;;;;
1226;12;538942;31;;;;;;;;
1227;12;538955;32;;;;;;;;
1228;12;539072;0;;;;;;;;
1229;12;538795;273;;;;;;;;
1230;12;539138;0;;;;;;;;
1231;12;539133;131;;;;;;;;
1232;12;539152;139;;;;;;;;
1233;12;539177;254;;;;;;;;
1234;12;539310;142;;;;;;;;
1235;12;539675;290;;;;;;;;
1236;12;539677;125;;;;;;;;
1237;12;539725;137;;;;;;;;
1238;12;541382;77;;;;;;;;
1239;12;540194;223;;;;;;;;
1240;12;540304;287;;;;;;;;
1241;12;541631;24;;;;;;;;
1242;12;542063;90;;;;;;;;
1243;12;542738;238;;;;;;;;
1244;12;541712;757;;;;;;;;
1245;12;542158;663;;;;;;;;
1246;12;543240;164;;;;;;;;
1247;12;542800;280;;;;;;;;
1248;12;542270;1308;;;;;;;;
1249;12;543643;369;;;;;;;;
1250;12;543673;202;;;;;;;;
1251;12;543770;249;;;;;;;;
1252;12;544191;0;;;;;;;;
1253;12;544076;294;;;;;;;;
1254;12;545358;122;;;;;;;;
1255;12;546135;82;;;;;;;;
1256;12;546183;30;;;;;;;;
1257;12;546205;23;;;;;;;;
1258;12;545363;443;;;;;;;;
1259;12;546151;257;;;;;;;;
1260;12;546828;194;;;;;;;;
1261;12;547915;114;;;;;;;;
1262;12;549330;0;;;;;;;;
1263;12;548186;231;;;;;;;;
1264;12;549118;71;;;;;;;;
1265;12;549914;0;;;;;;;;
1266;12;548088;607;;;;;;;;
1267;12;551108;0;;;;;;;;
1268;12;550735;78;;;;;;;;
1269;12;551799;0;;;;;;;;
1270;12;553411;0;;;;;;;;
1271;12;552682;118;;;;;;;;
1272;12;552008;175;;;;;;;;
1273;12;553303;132;;;;;;;;
1274;12;554293;0;;;;;;;;
1275;12;553659;250;;;;;;;;
1276;12;555476;91;;;;;;;;
1277;12;555446;455;;;;;;;;
1278;12;555214;518;;;;;;;;
1279;12;556431;96;;;;;;;;
1280;12;556405;273;;;;;;;;
1281;12;557311;142;;;;;;;;
1282;12;557392;108;;;;;;;;
1283;12;557551;58;;;;;;;;
1284;12;557305;743;;;;;;;;
1285;12;557985;142;;;;;;;;
1286;12;557708;147;;;;;;;;
1287;12;558401;168;;;;;;;;
1288;12;559246;7;;;;;;;;
1289;12;558964;129;;;;;;;;
1290;12;560260;195;;;;;;;;
1291;12;559406;770;;;;;;;;
1292;12;559535;968;;;;;;;;
1293;12;561178;474;;;;;;;;
1294;12;562038;261;;;;;;;;
1295;12;562200;18;;;;;;;;
1296;12;562629;1;;;;;;;;
1297;12;562093;405;;;;;;;;
1298;12;563348;168;;;;;;;;
1299;12;563489;483;;;;;;;;
1300;13;563722;0;1603965049.497717;1603965081.4252849;31.927568435668945;19.229778034346445;2020-10-29 @ 15:50:49;2020-10-29 @ 15:51:21;;
1301;13;563843;0;;;;;;;;
1302;13;564253;0;;;;;;;;
1303;13;563737;129;;;;;;;;
1304;13;564573;47;;;;;;;;
1305;13;564421;74;;;;;;;;
1306;13;564583;0;;;;;;;;
1307;13;564480;217;;;;;;;;
1308;13;564634;0;;;;;;;;
1309;13;564610;29;;;;;;;;
1310;13;564584;67;;;;;;;;
1311;13;564666;8;;;;;;;;
1312;13;564665;115;;;;;;;;
1313;13;564892;9;;;;;;;;
1314;13;564678;247;;;;;;;;
1315;13;565340;68;;;;;;;;
1316;13;565481;253;;;;;;;;
1317;13;565649;146;;;;;;;;
1318;13;566087;286;;;;;;;;
1319;13;566673;9;;;;;;;;
1320;13;565012;687;;;;;;;;
1321;13;566196;339;;;;;;;;
1322;13;566691;102;;;;;;;;
1323;13;567793;0;;;;;;;;
1324;13;567163;163;;;;;;;;
1325;13;567484;188;;;;;;;;
1326;13;569336;182;;;;;;;;
1327;13;569995;113;;;;;;;;
1328;13;568544;516;;;;;;;;
1329;13;569582;446;;;;;;;;
1330;13;570553;135;;;;;;;;
1331;13;570678;0;;;;;;;;
1332;13;570751;0;;;;;;;;
1333;13;570560;66;;;;;;;;
1334;13;572031;13;;;;;;;;
1335;13;571398;232;;;;;;;;
1336;13;572655;5;;;;;;;;
1337;13;572305;295;;;;;;;;
1338;13;573984;0;;;;;;;;
1339;13;574129;0;;;;;;;;
1340;13;574154;54;;;;;;;;
1341;13;570208;1444;;;;;;;;
1342;13;574491;137;;;;;;;;
1343;13;573928;509;;;;;;;;
1344;13;574628;0;;;;;;;;
1345;13;575503;0;;;;;;;;
1346;13;575507;0;;;;;;;;
1347;13;574720;349;;;;;;;;
1348;13;575325;316;;;;;;;;
1349;13;575936;0;;;;;;;;
1350;13;577024;0;;;;;;;;
1351;13;577331;29;;;;;;;;
1352;13;577702;211;;;;;;;;
1353;13;577433;267;;;;;;;;
1354;13;578710;174;;;;;;;;
1355;13;578880;176;;;;;;;;
1356;13;577762;669;;;;;;;;
1357;13;580160;0;;;;;;;;
1358;13;579692;345;;;;;;;;
1359;13;580180;100;;;;;;;;
1360;13;580221;70;;;;;;;;
1361;13;580274;64;;;;;;;;
1362;13;580250;363;;;;;;;;
1363;13;580327;123;;;;;;;;
1364;13;580305;204;;;;;;;;
1365;13;580380;80;;;;;;;;
1366;13;580455;173;;;;;;;;
1367;13;582004;155;;;;;;;;
1368;13;582076;15;;;;;;;;
1369;13;580526;372;;;;;;;;
1370;13;580886;462;;;;;;;;
1371;13;582163;58;;;;;;;;
1372;13;582156;121;;;;;;;;
1373;13;582184;133;;;;;;;;
1374;13;582416;111;;;;;;;;
1375;13;582696;134;;;;;;;;
1376;13;582509;318;;;;;;;;
1377;13;582826;302;;;;;;;;
1378;13;583526;0;;;;;;;;
1379;13;583414;260;;;;;;;;
1380;13;583780;164;;;;;;;;
1381;13;583820;11;;;;;;;;
1382;13;583905;32;;;;;;;;
1383;13;584902;51;;;;;;;;
1384;13;584106;263;;;;;;;;
1385;13;584292;387;;;;;;;;
1386;13;585698;97;;;;;;;;
1387;13;585964;115;;;;;;;;
1388;13;586068;300;;;;;;;;
1389;13;586089;276;;;;;;;;
1390;13;586135;0;;;;;;;;
1391;13;586222;83;;;;;;;;
1392;13;587118;42;;;;;;;;
1393;13;587229;0;;;;;;;;
1394;13;587723;0;;;;;;;;
1395;13;588125;0;;;;;;;;
1396;13;588041;118;;;;;;;;
1397;13;588175;53;;;;;;;;
1398;13;585000;3603;;;;;;;;
1399;13;582911;5000;;;;;;;;
1400;14;588409;0;1603965081.5123465;1603965095.9215314;14.40918517112732;18.908405176798503;2020-10-29 @ 15:51:21;2020-10-29 @ 15:51:35;;
1401;14;588424;0;;;;;;;;
1402;14;588471;0;;;;;;;;
1403;14;588724;0;;;;;;;;
1404;14;588798;0;;;;;;;;
1405;14;589096;0;;;;;;;;
1406;14;589497;0;;;;;;;;
1407;14;589503;0;;;;;;;;
1408;14;589559;0;;;;;;;;
1409;14;589940;0;;;;;;;;
1410;14;590106;0;;;;;;;;
1411;14;590234;0;;;;;;;;
1412;14;590235;0;;;;;;;;
1413;14;590332;0;;;;;;;;
1414;14;590508;0;;;;;;;;
1415;14;590756;0;;;;;;;;
1416;14;590988;0;;;;;;;;
1417;14;591550;0;;;;;;;;
1418;14;590786;0;;;;;;;;
1419;14;592338;0;;;;;;;;
1420;14;592944;0;;;;;;;;
1421;14;592452;0;;;;;;;;
1422;14;592837;0;;;;;;;;
1423;14;593061;0;;;;;;;;
1424;14;593116;0;;;;;;;;
1425;14;593289;0;;;;;;;;
1426;14;593389;0;;;;;;;;
1427;14;593791;0;;;;;;;;
1428;14;594347;0;;;;;;;;
1429;14;594394;0;;;;;;;;
1430;14;594519;0;;;;;;;;
1431;14;594822;0;;;;;;;;
1432;14;595997;0;;;;;;;;
1433;14;596214;0;;;;;;;;
1434;14;596070;0;;;;;;;;
1435;14;597012;0;;;;;;;;
1436;14;597037;0;;;;;;;;
1437;14;597371;0;;;;;;;;
1438;14;597515;0;;;;;;;;
1439;14;597813;0;;;;;;;;
1440;14;597819;0;;;;;;;;
1441;14;598296;0;;;;;;;;
1442;14;598681;0;;;;;;;;
1443;14;599536;0;;;;;;;;
1444;14;599915;0;;;;;;;;
1445;14;600270;0;;;;;;;;
1446;14;600466;0;;;;;;;;
1447;14;600882;0;;;;;;;;
1448;14;601964;0;;;;;;;;
1449;14;602078;0;;;;;;;;
1450;14;602302;0;;;;;;;;
1451;14;602520;0;;;;;;;;
1452;14;602865;0;;;;;;;;
1453;14;602951;0;;;;;;;;
1454;14;602983;0;;;;;;;;
1455;14;603051;0;;;;;;;;
1456;14;603353;0;;;;;;;;
1457;14;603146;0;;;;;;;;
1458;14;603438;0;;;;;;;;
1459;14;603723;0;;;;;;;;
1460;14;605527;0;;;;;;;;
1461;14;605339;0;;;;;;;;
1462;14;604696;0;;;;;;;;
1463;14;605529;0;;;;;;;;
1464;14;605836;0;;;;;;;;
1465;14;606115;0;;;;;;;;
1466;14;606625;0;;;;;;;;
1467;14;607151;0;;;;;;;;
1468;14;607174;0;;;;;;;;
1469;14;607451;0;;;;;;;;
1470;14;607982;0;;;;;;;;
1471;14;608011;0;;;;;;;;
1472;14;608062;0;;;;;;;;
1473;14;608077;0;;;;;;;;
1474;14;608662;0;;;;;;;;
1475;14;608159;0;;;;;;;;
1476;14;608771;0;;;;;;;;
1477;14;609363;0;;;;;;;;
1478;14;610029;0;;;;;;;;
1479;14;610030;0;;;;;;;;
1480;14;610715;0;;;;;;;;
1481;14;610285;0;;;;;;;;
1482;14;611151;0;;;;;;;;
1483;14;610973;0;;;;;;;;
1484;14;611383;0;;;;;;;;
1485;14;611857;0;;;;;;;;
1486;14;611892;0;;;;;;;;
1487;14;612067;0;;;;;;;;
1488;14;612390;0;;;;;;;;
1489;14;612350;0;;;;;;;;
1490;14;612472;0;;;;;;;;
1491;14;612487;0;;;;;;;;
1492;14;612671;0;;;;;;;;
1493;14;613218;0;;;;;;;;
1494;14;613236;0;;;;;;;;
1495;14;613252;0;;;;;;;;
1496;14;613610;0;;;;;;;;
1497;14;613928;0;;;;;;;;
1498;14;614013;0;;;;;;;;
1499;14;614032;0;;;;;;;;
1500;15;614092;0;1603965096.0055914;1603965110.5258565;14.520264625549315;18.634146392345432;2020-10-29 @ 15:51:36;2020-10-29 @ 15:51:50;;
1501;15;614208;0;;;;;;;;
1502;15;614259;0;;;;;;;;
1503;15;614311;0;;;;;;;;
1504;15;616870;0;;;;;;;;
1505;15;616167;0;;;;;;;;
1506;15;616885;0;;;;;;;;
1507;15;616886;0;;;;;;;;
1508;15;617010;0;;;;;;;;
1509;15;617197;0;;;;;;;;
1510;15;617588;0;;;;;;;;
1511;15;618296;0;;;;;;;;
1512;15;618460;0;;;;;;;;
1513;15;618510;0;;;;;;;;
1514;15;618720;0;;;;;;;;
1515;15;618757;0;;;;;;;;
1516;15;619098;0;;;;;;;;
1517;15;619529;0;;;;;;;;
1518;15;619518;0;;;;;;;;
1519;15;619551;0;;;;;;;;
1520;15;619957;0;;;;;;;;
1521;15;620127;0;;;;;;;;
1522;15;620056;0;;;;;;;;
1523;15;620187;0;;;;;;;;
1524;15;620859;0;;;;;;;;
1525;15;621101;0;;;;;;;;
1526;15;621277;0;;;;;;;;
1527;15;621336;0;;;;;;;;
1528;15;621684;0;;;;;;;;
1529;15;621689;0;;;;;;;;
1530;15;621733;0;;;;;;;;
1531;15;622075;0;;;;;;;;
1532;15;623819;0;;;;;;;;
1533;15;623895;0;;;;;;;;
1534;15;624079;0;;;;;;;;
1535;15;623036;0;;;;;;;;
1536;15;624086;0;;;;;;;;
1537;15;624741;0;;;;;;;;
1538;15;625107;0;;;;;;;;
1539;15;625508;0;;;;;;;;
1540;15;626297;0;;;;;;;;
